Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Evaporacao Piche;Temp Comp Media;Umidade Relativa Media;Velocidade do Vento Media;
83985;18/07/2010;1200;17.3;;11.4;;;;;;
83985;19/07/2010;0000;;15.8;;0;0.4;11.24;87.25;3.9;
83985;19/07/2010;1200;48.4;;8.2;;;;;;
83985;20/07/2010;0000;;17.4;;9.8;1.6;10.5;79.5;2.166667;
83985;20/07/2010;1200;12.8;;7.5;;;;;;
83985;21/07/2010;0000;;11.3;;0;2;9.46;96.5;2.833333;
83985;21/07/2010;1200;3.4;;5.6;;;;;;
83985;22/07/2010;0000;;12.9;;6.2;0.4;9.62;85.25;3.033333;
83985;22/07/2010;1200;54.4;;7.4;;;;;;
83985;23/07/2010;0000;;13.8;;9.9;0.9;8.12;78.75;2.433333;
83985;23/07/2010;1200;0;;4.2;;;;;;
83985;24/07/2010;0000;;14.6;;3;1.6;10.96;93.5;4.6;
83985;24/07/2010;1200;0;;2.8;;;;;;
83985;25/07/2010;0000;;16.8;;0;0.9;13;89.5;2.9;
83985;25/07/2010;1200;25.2;;11;;;;;;
83985;26/07/2010;0000;;16.1;;9.9;1.4;11.32;66.75;4.533333;
83985;26/07/2010;1200;8;;9.2;;;;;;
83985;27/07/2010;0000;;20;;10.2;3.4;11.6;70.25;2.566667;
83985;27/07/2010;1200;0;;6.4;;;;;;
83985;28/07/2010;0000;;20.9;;5.8;2.3;13.52;87;2.733333;
83985;28/07/2010;1200;4.4;;7.7;;;;;;
83985;29/07/2010;0000;;17.3;;7.8;1;11.88;87.5;1.366667;
83985;29/07/2010;1200;1.2;;7.3;;;;;;
83985;30/07/2010;0000;;21.8;;6.2;0.7;16.54;90.75;4.233333;
83985;30/07/2010;1200;0;;10.7;;;;;;
83985;31/07/2010;0000;;21;;0.8;1.4;13.52;92.25;2.966667;
83985;31/07/2010;1200;12.4;;10;;;;;;
83985;01/08/2010;0000;;13;;10.1;1;7.54;69.5;3.6;
83985;01/08/2010;1200;0.3;;4.7;;;;;;
83985;02/08/2010;0000;;10.8;;5.6;2.4;5.96;76;2.966667;
83985;02/08/2010;1200;0;;2.8;;;;;;
83985;03/08/2010;0000;;11;;10.2;2.2;5.92;77.75;4.433333;
83985;03/08/2010;1200;0;;2.5;;;;;;
83985;04/08/2010;0000;;13.7;;5.5;2;8.2;87.5;2.8;
83985;04/08/2010;1200;0.2;;2.6;;;;;;
83985;05/08/2010;0000;;14.2;;0.1;2.7;9.8;86;1.7;
83985;05/08/2010;1200;2.6;;8.2;;;;;;
83985;06/08/2010;0000;;15.8;;8.8;1.4;9.4;90.5;1.966667;
83985;06/08/2010;1200;0;;3.8;;;;;;
83985;07/08/2010;0000;;13.2;;1;1.7;9.92;92.25;1.666667;
83985;07/08/2010;1200;0;;6.2;;;;;;
83985;08/08/2010;0000;;12.2;;0;0.6;10.24;94.5;3.133333;
83985;08/08/2010;1200;0;;7.8;;;;;;
83985;09/08/2010;0000;;16;;10.6;0.5;8.8;77.25;1.633333;
83985;09/08/2010;1200;0.6;;5.2;;;;;;
83985;10/08/2010;0000;;17.4;;10.3;2;8.72;81.5;1.733333;
83985;10/08/2010;1200;0;;1.6;;;;;;
83985;11/08/2010;0000;;17.8;;8.4;2.3;11.52;85;5.433333;
83985;11/08/2010;1200;0;;3;;;;;;
83985;12/08/2010;0000;;16.5;;0.2;3.3;14.54;91.5;2.066667;
83985;12/08/2010;1200;0;;13.1;;;;;;
83985;13/08/2010;0000;;14;;0;0.4;10.1;89;7.633333;
83985;13/08/2010;1200;7.7;;7.4;;;;;;
83985;14/08/2010;0000;;13;;1.7;1.7;9.56;83.75;4.8;
83985;14/08/2010;1200;3.6;;7.2;;;;;;
83985;15/08/2010;0000;;12.9;;0.4;2;10.32;92.5;2.1;
83985;15/08/2010;1200;0;;7.8;;;;;;
83985;16/08/2010;0000;;17.8;;6.4;0.7;12.74;79.75;4.566667;
83985;16/08/2010;1200;0;;8.7;;;;;;
83985;17/08/2010;0000;;20;;6.6;3.3;13.74;82;3.566667;
83985;17/08/2010;1200;0;;10;;;;;;
83985;18/08/2010;0000;;22.8;;8.7;2.5;14.32;89.5;2.4;
83985;18/08/2010;1200;0;;9.4;;;;;;
83985;19/08/2010;0000;;21.4;;0.5;2.4;14.38;79.75;2.9;
83985;19/08/2010;1200;0;;8.8;;;;;;
83985;20/08/2010;0000;;19.4;;10.8;1.8;12.46;68.5;2.233333;
83985;20/08/2010;1200;0;;8.1;;;;;;
83985;21/08/2010;0000;;22.4;;9.9;3.2;13.32;77;2.033333;
83985;21/08/2010;1200;0;;6.2;;;;;;
83985;22/08/2010;0000;;25.4;;0.2;3.4;16.72;88.25;1.1;
83985;22/08/2010;1200;0;;10.8;;;;;;
83985;23/08/2010;0000;;31;;4.5;1.8;20;75.5;2.1;
83985;23/08/2010;1200;0;;12.4;;;;;;
83985;24/08/2010;0000;;19.2;;0;4.9;15.72;90.75;2.633333;
83985;24/08/2010;1200;0;;14.4;;;;;;
83985;25/08/2010;0000;;16.8;;0;0.4;14.14;95.25;2.266667;
83985;25/08/2010;1200;0;;12;;;;;;
83985;26/08/2010;0000;;19.8;;2.3;0.7;16.18;90.25;1.733333;
83985;26/08/2010;1200;11.7;;14;;;;;;
83985;27/08/2010;0000;;18.6;;0;1.2;15.96;93.25;3.733333;
83985;27/08/2010;1200;0;;14.2;;;;;;
83985;28/08/2010;0000;;22.4;;3.2;1.4;18;92.5;1.966667;
83985;28/08/2010;1200;0;;15.4;;;;;;
83985;29/08/2010;0000;;23.6;;1.7;2.3;15.84;81.75;3.266667;
83985;29/08/2010;1200;0.2;;12.2;;;;;;
83985;30/08/2010;0000;;17.2;;0.9;2.4;14.06;86;5.533333;
83985;30/08/2010;1200;0;;8.9;;;;;;
83985;31/08/2010;0000;;18.6;;0;2.3;17.44;95.5;4.466667;
83985;31/08/2010;1200;11.8;;14.6;;;;;;
83985;01/09/2010;0000;;18.3;;0;0.5;16.96;98.75;2.133333;
83985;01/09/2010;1200;1.8;;15.7;;;;;;
83985;02/09/2010;0000;;17.4;;0;0.3;16.44;98;3.133333;
83985;02/09/2010;1200;13.7;;15.8;;;;;;
83985;03/09/2010;0000;;19;;0;0.1;17.8;98.75;1.866667;
83985;03/09/2010;1200;7.3;;16;;;;;;
83985;04/09/2010;0000;;19;;7.6;0.8;13.74;72.75;6.033333;
83985;04/09/2010;1200;25.9;;11;;;;;;
83985;05/09/2010;0000;;21;;10.6;3.7;13.02;75.25;3.5;
83985;05/09/2010;1200;0;;9.8;;;;;;
83985;06/09/2010;0000;;18;;10.5;3;10.92;82.5;2.133333;
83985;06/09/2010;1200;0;;4;;;;;;
83985;07/09/2010;0000;;20.4;;10.6;2.6;12.8;86;1.533333;
83985;07/09/2010;1200;0;;5.2;;;;;;
83985;08/09/2010;0000;;20.4;;7.7;2.1;14.84;82.25;2.833333;
83985;08/09/2010;1200;0;;10;;;;;;
83985;09/09/2010;0000;;21;;6.7;3.4;16.44;82.75;5.933333;
83985;09/09/2010;1200;0;;13;;;;;;
83985;10/09/2010;0000;;21.6;;9.2;3.6;17.54;82;5.666667;
83985;10/09/2010;1200;0;;15;;;;;;
83985;11/09/2010;0000;;19.5;;0.7;3;16.94;95.5;2.066667;
83985;11/09/2010;1200;5;;15.6;;;;;;
83985;12/09/2010;0000;;17;;0;0.6;13.98;91.25;3.166667;
83985;12/09/2010;1200;14;;12.3;;;;;;
83985;13/09/2010;0000;;18.6;;0;1.2;17.02;96.25;5.9;
83985;13/09/2010;1200;28.8;;13.8;;;;;;
83985;14/09/2010;0000;;18.8;;2.8;1.2;15.5;73;6.733333;
83985;14/09/2010;1200;34.6;;13.8;;;;;;
83985;15/09/2010;0000;;20;;5;4;14.96;70.25;3.166667;
83985;15/09/2010;1200;0;;10.8;;;;;;
83985;16/09/2010;0000;;22;;7.7;2.9;14.16;77.5;3.033333;
83985;16/09/2010;1200;0;;7.8;;;;;;
83985;17/09/2010;0000;;19.2;;10.6;4.1;13.46;68.75;2.6;
83985;17/09/2010;1200;0;;10.6;;;;;;
83985;18/09/2010;0000;;18.2;;10.2;3.9;13.02;78;3.3;
83985;18/09/2010;1200;0;;6.3;;;;;;
83985;19/09/2010;0000;;20.4;;10.6;5;17.06;76;6.366667;
83985;19/09/2010;1200;0;;14;;;;;;
83985;20/09/2010;0000;;23.7;;8;4.1;17.24;84.5;2.166667;
83985;20/09/2010;1200;0;;11.4;;;;;;
83985;21/09/2010;0000;;24.4;;0;2.7;18.78;85;2.433333;
83985;21/09/2010;1200;0;;15.4;;;;;;
83985;22/09/2010;0000;;18.8;;0;1.7;17.34;95.75;1.733333;
83985;22/09/2010;1200;0;;15.8;;;;;;
83985;23/09/2010;0000;;19.4;;0;0.3;17.16;85.75;2.666667;
83985;23/09/2010;1200;0;;16;;;;;;
83985;24/09/2010;0000;;20.4;;9.8;1.7;16.14;83.5;3.066667;
83985;24/09/2010;1200;0;;13.7;;;;;;
83985;25/09/2010;0000;;19.4;;3.3;3;15.56;85.5;3.566667;
83985;25/09/2010;1200;0;;11.6;;;;;;
83985;26/09/2010;0000;;20.6;;4.7;3.3;16.68;82;5.166667;
83985;26/09/2010;1200;0;;12.8;;;;;;
83985;27/09/2010;0000;;19.8;;0.1;4.8;17.74;83;5.6;
83985;27/09/2010;1200;0.3;;16;;;;;;
83985;28/09/2010;0000;;18;;0;4.3;16.2;89.75;7.466667;
83985;28/09/2010;1200;0;;11.4;;;;;;
83985;29/09/2010;0000;;24.2;;9.7;1.3;18.9;69.5;3.833333;
83985;29/09/2010;1200;7.9;;15.8;;;;;;
83985;30/09/2010;0000;;22.6;;10.9;5.2;16.4;66;3.766667;
83985;30/09/2010;1200;0;;12.4;;;;;;
83985;01/10/2010;0000;;20;;10.6;4.8;13.72;80.25;2.233333;
83985;01/10/2010;1200;0;;8.8;;;;;;
83985;02/10/2010;0000;;17.6;;9.5;2.7;12.62;79;4.2;
83985;02/10/2010;1200;0;;9.6;;;;;;
83985;03/10/2010;0000;;18.8;;10.6;3.2;12;75;1.766667;
83985;03/10/2010;1200;0;;4;;;;;;
83985;04/10/2010;0000;;20.5;;6.7;3.6;14.42;86;2.2;
83985;04/10/2010;1200;0;;7.6;;;;;;
83985;05/10/2010;0000;;21.8;;6.2;1.9;15.32;90;2.233333;
83985;05/10/2010;1200;0;;9.4;;;;;;
83985;06/10/2010;0000;;23.2;;9.4;1.6;17.82;84.5;3.2;
83985;06/10/2010;1200;0;;12.2;;;;;;
83985;07/10/2010;0000;;19.9;;0;2.7;16.58;95;2.733333;
83985;07/10/2010;1200;0;;14.8;;;;;;
83985;08/10/2010;0000;;20.2;;3.7;0.5;16.68;90.75;2.4;
83985;08/10/2010;1200;30.2;;14.2;;;;;;
83985;09/10/2010;0000;;20.2;;10.7;1.8;15.84;79.25;2.366667;
83985;09/10/2010;1200;0.2;;12.4;;;;;;
83985;10/10/2010;0000;;19.4;;11.4;3;14.68;79.75;2.3;
83985;10/10/2010;1200;0;;10.4;;;;;;
83985;11/10/2010;0000;;19.6;;10.9;3.4;15.48;70;2.333333;
83985;11/10/2010;1200;0;;10.2;;;;;;
83985;12/10/2010;0000;;21.4;;11.1;5.8;16.72;63.5;3.8;
83985;12/10/2010;1200;0;;10.2;;;;;;
83985;13/10/2010;0000;;22;;10.3;4.4;18.12;72.75;6.633333;
83985;13/10/2010;1200;0;;14.4;;;;;;
83985;14/10/2010;0000;;20.7;;1.1;5.6;18.1;88.5;2.1;
83985;14/10/2010;1200;0;;14.8;;;;;;
83985;15/10/2010;0000;;25.8;;6.6;1.1;20.24;88;2.2;
83985;15/10/2010;1200;2;;15.9;;;;;;
83985;16/10/2010;0000;;21.1;;0.5;2.3;16.5;89;2.333333;
83985;16/10/2010;1200;0;;14.6;;;;;;
83985;17/10/2010;0000;;21.8;;8.7;2.1;16.54;72.5;2.866667;
83985;17/10/2010;1200;0;;13.5;;;;;;
83985;18/10/2010;0000;;21.2;;12;3.7;14.84;79.75;3.333333;
83985;18/10/2010;1200;0;;9.8;;;;;;
83985;19/10/2010;0000;;22.6;;11.8;2.9;15.38;83;2.466667;
83985;19/10/2010;1200;0;;8.5;;;;;;
83985;20/10/2010;0000;;22.4;;11.9;2.5;16.96;80.25;3.2;
83985;20/10/2010;1200;0;;10.2;;;;;;
83985;21/10/2010;0000;;23.2;;11.2;3.8;18.7;80.5;5;
83985;21/10/2010;1200;0;;13.6;;;;;;
83985;22/10/2010;0000;;24.2;;0.2;4.3;20.42;84;2.4;
83985;22/10/2010;1200;0;;17.5;;;;;;
83985;23/10/2010;0000;;21.4;;4.5;2.8;15.12;80.5;2.766667;
83985;23/10/2010;1200;0;;12.4;;;;;;
83985;24/10/2010;0000;;22.1;;9.7;2.5;15.44;77.25;2.233333;
83985;24/10/2010;1200;0;;7.3;;;;;;
83985;25/10/2010;0000;;22.9;;9.2;3;16.3;77.25;3.366667;
83985;25/10/2010;1200;0;;12.2;;;;;;
83985;26/10/2010;0000;;21;;6.1;4.1;15.24;78.75;4.266667;
83985;26/10/2010;1200;0;;11.2;;;;;;
83985;27/10/2010;0000;;22;;5.9;3.4;16.02;82;2.5;
83985;27/10/2010;1200;0.9;;12.3;;;;;;
83985;28/10/2010;0000;;22.4;;12;3.1;15.52;77.5;2.166667;
83985;28/10/2010;1200;0;;9.6;;;;;;
83985;29/10/2010;0000;;22.5;;6.6;4;17.78;75;5.166667;
83985;29/10/2010;1200;0;;8.4;;;;;;
83985;30/10/2010;0000;;25;;5.8;4.9;19.52;59.25;2.066667;
83985;30/10/2010;1200;0;;16.2;;;;;;
83985;31/10/2010;0000;;26;;10.4;7.1;18.32;47;5.966667;
83985;31/10/2010;1200;0;;13.2;;;;;;
83985;01/11/2010;0000;;23.8;;9.8;10.3;16.44;70;4.866667;
83985;01/11/2010;1200;0;;12;;;;;;
83985;02/11/2010;0000;;23.4;;12.6;3.3;15.96;71.75;3.1;
83985;02/11/2010;1200;0;;10.4;;;;;;
83985;03/11/2010;0000;;26;;11.1;4.5;18.92;66;4.1;
83985;03/11/2010;1200;0;;9.2;;;;;;
83985;04/11/2010;0000;;33.4;;8.6;7.6;21.8;75;3.166667;
83985;04/11/2010;1200;0;;13.4;;;;;;
83985;05/11/2010;0000;;23.1;;6;6.1;17.06;83.75;1.633333;
83985;05/11/2010;1200;3.6;;13.6;;;;;;
83985;06/11/2010;0000;;23.6;;10.2;1.8;16.9;78;2.866667;
83985;06/11/2010;1200;7;;11.9;;;;;;
83985;07/11/2010;0000;;32.6;;12.6;3.6;22.62;59.5;3.2;
83985;07/11/2010;1200;0;;11.8;;;;;;
83985;08/11/2010;0000;;36;;12.2;7.6;25.96;58.5;2.866667;
83985;08/11/2010;1200;0;;16.2;;;;;;
83985;09/11/2010;0000;;25.4;;0;7.6;16.18;86.5;5.433333;
83985;09/11/2010;1200;0;;11.7;;;;;;
83985;10/11/2010;0000;;18.4;;12.6;1.4;12.7;70.75;4.466667;
83985;10/11/2010;1200;11.5;;8.1;;;;;;
83985;11/11/2010;0000;;18.5;;11.8;4.4;12.9;72.75;2.833333;
83985;11/11/2010;1200;0;;7.6;;;;;;
83985;12/11/2010;0000;;20.9;;10.5;3.6;14.36;79.5;2.833333;
83985;12/11/2010;1200;0;;8.4;;;;;;
83985;13/11/2010;0000;;21.6;;8.4;3.7;17;80;4.2;
83985;13/11/2010;1200;0.6;;11.6;;;;;;
83985;14/11/2010;0000;;22.1;;2.1;6;18.62;82.75;5.966667;
83985;14/11/2010;1200;0.6;;16.6;;;;;;
83985;15/11/2010;0000;;21.6;;1.1;3.6;19;89.25;6.7;
83985;15/11/2010;1200;0;;16.4;;;;;;
83985;16/11/2010;0000;;27;;11.4;2.5;20.52;71;3.333333;
83985;16/11/2010;1200;36.3;;17.2;;;;;;
83985;17/11/2010;0000;;23.6;;11.4;4.2;19;67.75;4.333333;
83985;17/11/2010;1200;0;;13;;;;;;
83985;18/11/2010;0000;;25;;12.5;3.7;18.76;73.5;2.4;
83985;18/11/2010;1200;0;;14.6;;;;;;
83985;19/11/2010;0000;;25.6;;11.8;3.9;18.88;64.25;2.133333;
83985;19/11/2010;1200;0;;12.2;;;;;;
83985;20/11/2010;0000;;24.4;;7;4;19.4;81;2.066667;
83985;20/11/2010;1200;0;;17.4;;;;;;
83985;21/11/2010;0000;;25.6;;6.9;2.8;20.16;80.5;2.033333;
83985;21/11/2010;1200;0;;14.8;;;;;;
83985;22/11/2010;0000;;25.6;;7.2;3;20.02;82.5;2.766667;
83985;22/11/2010;1200;0;;17.1;;;;;;
83985;23/11/2010;0000;;24;;5;3.4;19.84;78.5;3.733333;
83985;23/11/2010;1200;0;;15.4;;;;;;
83985;24/11/2010;0000;;20;;0;3.6;18.2;94.5;1.566667;
83985;24/11/2010;1200;4.1;;17.4;;;;;;
83985;25/11/2010;0000;;24.5;;10.1;1.8;19.62;81.25;3.066667;
83985;25/11/2010;1200;6.4;;16.4;;;;;;
83985;26/11/2010;0000;;25.5;;12.2;2.3;19.24;82;2.7;
83985;26/11/2010;1200;0;;12.8;;;;;;
83985;27/11/2010;0000;;29.8;;12.6;3.4;21.52;79.25;2.633333;
83985;27/11/2010;1200;0;;14.2;;;;;;
83985;28/11/2010;0000;;22.8;;0.9;4.3;19.68;88.75;3.233333;
83985;28/11/2010;1200;0;;17.8;;;;;;
83985;29/11/2010;0000;;21.4;;0.1;2.2;17.72;80.25;1.966667;
83985;29/11/2010;1200;0;;15.6;;;;;;
83985;30/11/2010;0000;;26.8;;12.6;2.4;18.54;60.5;2.4;
83985;30/11/2010;1200;0;;10.8;;;;;;
83985;01/12/2010;0000;;30.2;;12.6;5.4;22.16;60.25;3.166667;
83985;01/12/2010;1200;0;;13.1;;;;;;
83985;02/12/2010;0000;;30.2;;8;8;23.68;80.75;5.033333;
83985;02/12/2010;1200;0;;16.6;;;;;;
83985;03/12/2010;0000;;26.4;;9.3;3.8;20.9;72.5;3.966667;
83985;03/12/2010;1200;11.8;;18.2;;;;;;
83985;04/12/2010;0000;;25.2;;12.4;4.8;20.04;76.25;4.333333;
83985;04/12/2010;1200;0;;13.2;;;;;;
83985;05/12/2010;0000;;26.6;;12.2;4.9;19.52;73.5;2.866667;
83985;05/12/2010;1200;0;;14.4;;;;;;
83985;06/12/2010;0000;;25.3;;12.4;5.4;19.58;64;4.633333;
83985;06/12/2010;1200;0;;11;;;;;;
83985;07/12/2010;0000;;28.9;;9.7;6.6;23.38;81;3.066667;
83985;07/12/2010;1200;0;;16.6;;;;;;
83985;08/12/2010;0000;;29;;12.7;4;21.78;65;4.4;
83985;08/12/2010;1200;1;;17;;;;;;
83985;09/12/2010;0000;;26;;11.5;6.5;19.28;53.25;2.566667;
83985;09/12/2010;1200;0;;10.8;;;;;;
83985;10/12/2010;0000;;29.8;;11.2;7.8;23.36;69.25;6.3;
83985;10/12/2010;1200;0;;16.2;;;;;;
83985;11/12/2010;0000;;30.1;;2.5;6.5;25.1;79.75;1.766667;
83985;11/12/2010;1200;2.4;;20.8;;;;;;
83985;12/12/2010;0000;;24.4;;0;2.9;18.26;91.25;5.5;
83985;12/12/2010;1200;0;;14.6;;;;;;
83985;13/12/2010;0000;;24;;12.3;1.9;17.04;60.5;3.633333;
83985;13/12/2010;1200;23.5;;11.3;;;;;;
83985;14/12/2010;0000;;29;;12.4;5.2;20.86;64;2;
83985;14/12/2010;1200;0;;12;;;;;;
83985;15/12/2010;0000;;28.4;;12.8;6.1;21.68;63.5;4.466667;
83985;15/12/2010;1200;0;;14.6;;;;;;
83985;16/12/2010;0000;;26.6;;8.5;9.1;22.58;81.25;6.266667;
83985;16/12/2010;1200;0;;19.6;;;;;;
83985;17/12/2010;0000;;28.4;;8.9;5.2;23.9;83.5;4.066667;
83985;17/12/2010;1200;1.2;;20.9;;;;;;
83985;18/12/2010;0000;;29.4;;8.2;3.4;24.04;84.25;3.4;
83985;18/12/2010;1200;0;;21.2;;;;;;
83985;19/12/2010;0000;;27;;3.7;2.5;23.24;83.5;4.366667;
83985;19/12/2010;1200;4.6;;20.2;;;;;;
83985;20/12/2010;0000;;26.4;;0.9;3.4;22.72;88.5;1.866667;
83985;20/12/2010;1200;8.8;;21;;;;;;
83985;21/12/2010;0000;;27.4;;11.7;1.9;22.44;78.75;3.3;
83985;21/12/2010;1200;0;;18.6;;;;;;
83985;22/12/2010;0000;;27.8;;12.6;4;22.78;74.75;3.566667;
83985;22/12/2010;1200;0.6;;18.7;;;;;;
83985;23/12/2010;0000;;28.8;;12.9;5.1;23.9;79;5.3;
83985;23/12/2010;1200;0;;18.6;;;;;;
83985;24/12/2010;0000;;32.4;;3.5;6;26.24;87.75;2.4;
83985;24/12/2010;1200;0;;21.6;;;;;;
83985;25/12/2010;0000;;30.6;;12.2;2.4;24.12;77.75;3.066667;
83985;25/12/2010;1200;17.6;;21.8;;;;;;
83985;26/12/2010;0000;;30.6;;13.1;4;22.6;75.25;2.8;
83985;26/12/2010;1200;0;;15;;;;;;
83985;27/12/2010;0000;;27.4;;12.5;5.4;21.88;75.75;3.266667;
83985;27/12/2010;1200;0;;17.2;;;;;;
83985;28/12/2010;0000;;27.6;;4.4;4.5;22.32;81.5;2.666667;
83985;28/12/2010;1200;0;;17;;;;;;
83985;29/12/2010;0000;;27.4;;12.2;3.4;22.56;72;4.333333;
83985;29/12/2010;1200;0.8;;20.2;;;;;;
83985;30/12/2010;0000;;26.4;;7;7;22.68;79.25;5.233333;
83985;30/12/2010;1200;0;;18.4;;;;;;
83985;31/12/2010;0000;;27.2;;9.8;5.5;23.04;81.75;5.433333;
83985;31/12/2010;1200;1.9;;20.6;;;;;;
83985;01/01/2011;0000;;28.4;;7.5;4.9;23.84;80.75;3.766667;
83985;01/01/2011;1200;1.5;;20.6;;;;;;
83985;02/01/2011;0000;;25.6;;1.3;4.5;23.66;82;4.966667;
83985;02/01/2011;1200;0.4;;22;;;;;;
83985;03/01/2011;0000;;25;;0.8;3;22.42;85;5.4;
83985;03/01/2011;1200;9.8;;20.6;;;;;;
83985;04/01/2011;0000;;27.2;;8.1;2.5;23.3;86.5;3.5;
83985;04/01/2011;1200;2.7;;21.3;;;;;;
83985;05/01/2011;0000;;31.5;;10.6;2.4;25.94;79.75;2.8;
83985;05/01/2011;1200;0.6;;20.6;;;;;;
83985;06/01/2011;0000;;31.6;;8.8;4.1;26.7;80.75;2.666667;
83985;06/01/2011;1200;0;;23.6;;;;;;
83985;07/01/2011;0000;;31.4;;8.6;3;26.36;78.5;2.233333;
83985;07/01/2011;1200;0;;20.8;;;;;;
83985;08/01/2011;0000;;32.1;;7.5;3.8;27.02;83.75;2.533333;
83985;08/01/2011;1200;0;;23.4;;;;;;
83985;09/01/2011;0000;;31.8;;9.2;3.6;26.28;81.75;2.9;
83985;09/01/2011;1200;0;;23.6;;;;;;
83985;10/01/2011;0000;;29.2;;8.4;4.1;24.22;77.5;3.9;
83985;10/01/2011;1200;0;;20;;;;;;
83985;11/01/2011;0000;;28.1;;5.3;6.2;23.76;75.75;4.533333;
83985;11/01/2011;1200;0;;20.7;;;;;;
83985;12/01/2011;0000;;27;;3.9;5.7;23.04;74;2.933333;
83985;12/01/2011;1200;0.2;;21.2;;;;;;
83985;13/01/2011;0000;;29.1;;10.4;5.7;22.88;70.5;3.3;
83985;13/01/2011;1200;0;;18.8;;;;;;
83985;14/01/2011;0000;;30.7;;11.9;5.5;24.48;72.75;2.566667;
83985;14/01/2011;1200;0;;17.7;;;;;;
83985;15/01/2011;0000;;30.8;;11.3;4.4;24.96;74.75;3.866667;
83985;15/01/2011;1200;0;;19.4;;;;;;
83985;16/01/2011;0000;;33.6;;12.4;5.9;27.2;76.25;4.666667;
83985;16/01/2011;1200;0;;22;;;;;;
83985;17/01/2011;0000;;30.2;;6.9;5.9;25.04;75.25;2.533333;
83985;17/01/2011;1200;9.6;;21.8;;;;;;
83985;18/01/2011;0000;;29;;7.1;3.2;23.9;79.75;4.766667;
83985;18/01/2011;1200;0;;20.8;;;;;;
83985;19/01/2011;0000;;30.6;;9.4;4.2;25.86;78;4.533333;
83985;19/01/2011;1200;0;;22.2;;;;;;
83985;20/01/2011;0000;;28.8;;6.9;4.1;23.36;76.75;2.3;
83985;20/01/2011;1200;0.4;;20.6;;;;;;
83985;21/01/2011;0000;;26.6;;2;4.2;22.62;81.5;3.9;
83985;21/01/2011;1200;2.4;;16.5;;;;;;
83985;22/01/2011;0000;;26.2;;1.1;4.4;23.98;89;3.3;
83985;22/01/2011;1200;0.8;;22;;;;;;
83985;23/01/2011;0000;;29.4;;8.1;2.4;24.04;83.25;3.133333;
83985;23/01/2011;1200;2.6;;21;;;;;;
83985;24/01/2011;0000;;30.6;;9.2;3.4;24.4;80.25;3.3;
83985;24/01/2011;1200;0;;20.8;;;;;;
83985;25/01/2011;0000;;32.4;;12;3.8;25.28;82.25;2.266667;
83985;25/01/2011;1200;0;;18.4;;;;;;
83985;26/01/2011;0000;;35.4;;2.7;4.6;26.58;81.75;4.033333;
83985;26/01/2011;1200;0;;22.8;;;;;;
83985;27/01/2011;0000;;33.6;;12.1;3.5;27.52;73;3.4;
83985;27/01/2011;1200;27.8;;22.4;;;;;;
83985;28/01/2011;0000;;31.6;;1.8;3.8;26.22;87.25;2.433333;
83985;28/01/2011;1200;0.2;;23.2;;;;;;
83985;29/01/2011;0000;;31;;6.4;2;26;77;2.933333;
83985;29/01/2011;1200;0.2;;22.6;;;;;;
83985;30/01/2011;0000;;29.2;;11.8;3.8;24.28;70.75;4.9;
83985;30/01/2011;1200;0;;20.2;;;;;;
83985;31/01/2011;0000;;31.2;;8.8;5.9;26.28;74.5;4.033333;
83985;31/01/2011;1200;0;;18.8;;;;;;
83985;01/02/2011;0000;;27.2;;9.1;4.1;21.28;72.5;4.366667;
83985;01/02/2011;1200;32.4;;18.4;;;;;;
83985;02/02/2011;0000;;27.6;;11.9;3.8;21.88;65.25;3.2;
83985;02/02/2011;1200;0;;14.8;;;;;;
83985;03/02/2011;0000;;29.4;;12.2;7.8;24.9;71.5;4.633333;
83985;03/02/2011;1200;0;;20.6;;;;;;
83985;04/02/2011;0000;;32.6;;6.6;6.2;27.1;82.75;1.866667;
83985;04/02/2011;1200;0;;23;;;;;;
83985;05/02/2011;0000;;32.2;;8.8;2.9;26.76;85;2.366667;
83985;05/02/2011;1200;5.2;;23.4;;;;;;
83985;06/02/2011;0000;;26.8;;2.4;2.6;22.92;77.25;3.633333;
83985;06/02/2011;1200;0;;20.2;;;;;;
83985;07/02/2011;0000;;26.5;;0.5;5;23.56;77;4.5;
83985;07/02/2011;1200;0;;20.4;;;;;;
83985;08/02/2011;0000;;31.2;;4.4;4.7;25.24;89.25;1.533333;
83985;08/02/2011;1200;13;;22.9;;;;;;
83985;09/02/2011;0000;;27.5;;2.6;1.5;23.38;93.75;2.566667;
83985;09/02/2011;1200;4.1;;21.8;;;;;;
83985;10/02/2011;0000;;27.5;;8.2;1.3;22.84;80.25;3.1;
83985;10/02/2011;1200;21.1;;20.5;;;;;;
83985;11/02/2011;0000;;28.1;;11.6;3.1;22.02;75;2.033333;
83985;11/02/2011;1200;0.5;;17.4;;;;;;
83985;12/02/2011;0000;;24.4;;0.4;3.1;21.5;85.75;1.866667;
83985;12/02/2011;1200;0;;19;;;;;;
83985;13/02/2011;0000;;28.2;;10.4;2.3;23.12;79.5;2.6;
83985;13/02/2011;1200;0.5;;20.4;;;;;;
83985;14/02/2011;0000;;28;;12.2;3.5;20.8;72.5;2.766667;
83985;14/02/2011;1200;0;;16.4;;;;;;
83985;15/02/2011;0000;;27;;12.2;4.2;21.32;73.25;2.766667;
83985;15/02/2011;1200;0;;19;;;;;;
